districtid,weekid,dose1,dose2
JK_Shopiyan,44,0,0
JK_Shopiyan,45,30,0
JK_Shopiyan,46,211,0
JK_Shopiyan,47,630,0
JK_Shopiyan,48,1696,60
JK_Shopiyan,49,725,90
JK_Shopiyan,50,611,193
JK_Shopiyan,51,913,304
JK_Shopiyan,52,2162,555
JK_Shopiyan,53,1871,633
JK_Shopiyan,54,1962,456
JK_Shopiyan,55,2844,300
JK_Shopiyan,56,8891,808
JK_Shopiyan,57,14359,1269
JK_Shopiyan,58,14005,1405
JK_Shopiyan,59,13079,1586
JK_Shopiyan,60,2555,1267
JK_Shopiyan,61,1150,1340
JK_Shopiyan,62,333,177
JK_Shopiyan,63,365,131
JK_Shopiyan,64,132,72
JK_Shopiyan,65,163,80
JK_Shopiyan,66,5033,35
JK_Shopiyan,67,6823,483
JK_Shopiyan,68,7324,4331
JK_Shopiyan,69,1891,1630
JK_Shopiyan,70,6271,6818
JK_Shopiyan,71,2411,5551
JK_Shopiyan,72,4615,6373
JK_Shopiyan,73,8501,3579
JK_Shopiyan,74,8656,2909
JK_Srinagar,1,0,0
JK_Srinagar,2,0,0
JK_Srinagar,3,0,0
JK_Srinagar,4,0,0
JK_Srinagar,5,0,0
JK_Srinagar,6,0,0
JK_Srinagar,7,0,0
JK_Srinagar,8,0,0
JK_Srinagar,9,0,0
JK_Srinagar,10,0,0
JK_Srinagar,11,0,0
JK_Srinagar,12,0,0
JK_Srinagar,13,0,0
JK_Srinagar,14,0,0
JK_Srinagar,15,0,0
JK_Srinagar,16,0,0
JK_Srinagar,17,0,0
JK_Srinagar,18,0,0
JK_Srinagar,19,0,0
JK_Srinagar,20,0,0
JK_Srinagar,21,0,0
JK_Srinagar,22,0,0
JK_Srinagar,23,0,0
JK_Srinagar,24,0,0
JK_Srinagar,25,0,0
JK_Srinagar,26,0,0
JK_Srinagar,27,0,0
JK_Srinagar,28,0,0
JK_Srinagar,29,0,0
JK_Srinagar,30,0,0
JK_Srinagar,31,0,0
JK_Srinagar,32,0,0
JK_Srinagar,33,0,0
JK_Srinagar,34,0,0
JK_Srinagar,35,0,0
JK_Srinagar,36,0,0
JK_Srinagar,37,0,0
JK_Srinagar,38,0,0
JK_Srinagar,39,0,0
JK_Srinagar,40,0,0
JK_Srinagar,41,0,0
JK_Srinagar,42,0,0
JK_Srinagar,43,0,0
JK_Srinagar,44,0,0
JK_Srinagar,45,223,0
JK_Srinagar,46,456,0
JK_Srinagar,47,1166,0
JK_Srinagar,48,11272,0
JK_Srinagar,49,5568,93
JK_Srinagar,50,4381,119
JK_Srinagar,51,7990,662
JK_Srinagar,52,6197,5227
JK_Srinagar,53,6092,5621
JK_Srinagar,54,5914,4191
JK_Srinagar,55,3184,1862
JK_Srinagar,56,9652,3164
JK_Srinagar,57,9378,3075
JK_Srinagar,58,30217,4913
JK_Srinagar,59,24249,2522
JK_Srinagar,60,34957,4106
JK_Srinagar,61,1768,564
JK_Srinagar,62,8039,354
JK_Srinagar,63,38631,1025
JK_Srinagar,64,27740,6872
JK_Srinagar,65,18608,4631
JK_Srinagar,66,26550,4475
JK_Srinagar,67,18325,4612
JK_Srinagar,68,19422,7484
JK_Srinagar,69,60909,5702
JK_Srinagar,70,30975,13030
JK_Srinagar,71,17001,9724
JK_Srinagar,72,12572,16362
JK_Srinagar,73,19115,10661
JK_Srinagar,74,29394,7383
JK_Udhampur,1,0,0
JK_Udhampur,2,0,0
JK_Udhampur,3,0,0
JK_Udhampur,4,0,0
JK_Udhampur,5,0,0
JK_Udhampur,6,0,0
JK_Udhampur,7,0,0
JK_Udhampur,8,0,0
JK_Udhampur,9,0,0
JK_Udhampur,10,0,0
JK_Udhampur,11,0,0
JK_Udhampur,12,0,0
JK_Udhampur,13,0,0
JK_Udhampur,14,0,0
JK_Udhampur,15,0,0
JK_Udhampur,16,0,0
JK_Udhampur,17,0,0
JK_Udhampur,18,0,0
JK_Udhampur,19,0,0
JK_Udhampur,20,0,0
JK_Udhampur,21,0,0
JK_Udhampur,22,0,0
JK_Udhampur,23,0,0
JK_Udhampur,24,0,0
JK_Udhampur,25,0,0
JK_Udhampur,26,0,0
JK_Udhampur,27,0,0
JK_Udhampur,28,0,0
JK_Udhampur,29,0,0
JK_Udhampur,30,0,0
JK_Udhampur,31,0,0
JK_Udhampur,32,0,0
JK_Udhampur,33,0,0
JK_Udhampur,34,0,0
JK_Udhampur,35,0,0
JK_Udhampur,36,0,0
JK_Udhampur,37,0,0
JK_Udhampur,38,0,0
JK_Udhampur,39,0,0
JK_Udhampur,40,0,0
JK_Udhampur,41,0,0
JK_Udhampur,42,0,0
JK_Udhampur,43,0,0
JK_Udhampur,44,0,0
JK_Udhampur,45,290,0
JK_Udhampur,46,1432,0
JK_Udhampur,47,843,0
JK_Udhampur,48,2628,134
JK_Udhampur,49,2047,433
JK_Udhampur,50,1014,1135
JK_Udhampur,51,4394,533
JK_Udhampur,52,4500,1631
JK_Udhampur,53,6931,1964
JK_Udhampur,54,4243,1163
JK_Udhampur,55,7693,1227
JK_Udhampur,56,16776,1500
JK_Udhampur,57,13525,2302
JK_Udhampur,58,12544,3110
JK_Udhampur,59,13605,3324
JK_Udhampur,60,13465,4896
JK_Udhampur,61,8910,4641
JK_Udhampur,62,6510,79
JK_Udhampur,63,26078,53
JK_Udhampur,64,9312,110
JK_Udhampur,65,9223,164
JK_Udhampur,66,11043,369
JK_Udhampur,67,24316,1593
JK_Udhampur,68,18615,5626
JK_Udhampur,69,11467,6918
JK_Udhampur,70,11438,5678
JK_Udhampur,71,16427,7889
JK_Udhampur,72,13476,7472
JK_Udhampur,73,18203,7050
JK_Udhampur,74,16203,8290
KA_Bagalkote,1,0,0
KA_Bagalkote,2,0,0
KA_Bagalkote,3,0,0
KA_Bagalkote,4,0,0
KA_Bagalkote,5,0,0
KA_Bagalkote,6,0,0
KA_Bagalkote,7,0,0
KA_Bagalkote,8,0,0
KA_Bagalkote,9,0,0
KA_Bagalkote,10,0,0
KA_Bagalkote,11,0,0
KA_Bagalkote,12,0,0
KA_Bagalkote,13,0,0
KA_Bagalkote,14,0,0
KA_Bagalkote,15,0,0
KA_Bagalkote,16,0,0
KA_Bagalkote,17,0,0
KA_Bagalkote,18,0,0
KA_Bagalkote,19,0,0
KA_Bagalkote,20,0,0
KA_Bagalkote,21,0,0
KA_Bagalkote,22,0,0
KA_Bagalkote,23,0,0
KA_Bagalkote,24,0,0
KA_Bagalkote,25,0,0
KA_Bagalkote,26,0,0
KA_Bagalkote,27,0,0
KA_Bagalkote,28,0,0
KA_Bagalkote,29,0,0
KA_Bagalkote,30,0,0
KA_Bagalkote,31,0,0
KA_Bagalkote,32,0,0
KA_Bagalkote,33,0,0
KA_Bagalkote,34,0,0
KA_Bagalkote,35,0,0
KA_Bagalkote,36,0,0
KA_Bagalkote,37,0,0
KA_Bagalkote,38,0,0
KA_Bagalkote,39,0,0
KA_Bagalkote,40,0,0
KA_Bagalkote,41,0,0
KA_Bagalkote,42,0,0
KA_Bagalkote,43,0,0
KA_Bagalkote,44,0,0
KA_Bagalkote,45,1831,0
KA_Bagalkote,46,2308,0
KA_Bagalkote,47,1701,0
KA_Bagalkote,48,1409,0
KA_Bagalkote,49,2871,1906
KA_Bagalkote,50,3696,1546
KA_Bagalkote,51,1026,505
KA_Bagalkote,52,3016,1390
KA_Bagalkote,53,42222,1240
KA_Bagalkote,54,40522,1156
KA_Bagalkote,55,32290,870
KA_Bagalkote,56,48203,1341
KA_Bagalkote,57,13686,2717
KA_Bagalkote,58,20498,12026
KA_Bagalkote,59,10830,7951
KA_Bagalkote,60,10029,10771
KA_Bagalkote,61,11815,14282
KA_Bagalkote,62,13795,8436
KA_Bagalkote,63,21364,6734
KA_Bagalkote,64,24106,8429
KA_Bagalkote,65,34833,9290
KA_Bagalkote,66,25866,10915
KA_Bagalkote,67,49689,11032
KA_Bagalkote,68,49422,16164
KA_Bagalkote,69,37213,11185
KA_Bagalkote,70,32104,5990
KA_Bagalkote,71,25147,8211
KA_Bagalkote,72,24462,8698
KA_Bagalkote,73,51388,13415
KA_Bagalkote,74,28805,9296
KA_Ballari,1,0,0
KA_Ballari,2,0,0
KA_Ballari,3,0,0
KA_Ballari,4,0,0
KA_Ballari,5,0,0
KA_Ballari,6,0,0
KA_Ballari,7,0,0
KA_Ballari,8,0,0
KA_Ballari,9,0,0
KA_Ballari,10,0,0
KA_Ballari,11,0,0
KA_Ballari,12,0,0
KA_Ballari,13,0,0
KA_Ballari,14,0,0
KA_Ballari,15,0,0
KA_Ballari,16,0,0
KA_Ballari,17,0,0
KA_Ballari,18,0,0
KA_Ballari,19,0,0
KA_Ballari,20,0,0
KA_Ballari,21,0,0
KA_Ballari,22,0,0
KA_Ballari,23,0,0
KA_Ballari,24,0,0
KA_Ballari,25,0,0
KA_Ballari,26,0,0
KA_Ballari,27,0,0
KA_Ballari,28,0,0
KA_Ballari,29,0,0
KA_Ballari,30,0,0
KA_Ballari,31,0,0
KA_Ballari,32,0,0
KA_Ballari,33,0,0
KA_Ballari,34,0,0
KA_Ballari,35,0,0
KA_Ballari,36,0,0
KA_Ballari,37,0,0
KA_Ballari,38,0,0
KA_Ballari,39,0,0
KA_Ballari,40,0,0
KA_Ballari,41,0,0
KA_Ballari,42,0,0
KA_Ballari,43,0,0
KA_Ballari,44,0,0
KA_Ballari,45,2203,0
KA_Ballari,46,4615,0
KA_Ballari,47,1729,0
KA_Ballari,48,4801,3
KA_Ballari,49,3349,4104
KA_Ballari,50,1824,2369
KA_Ballari,51,2677,363
KA_Ballari,52,13195,3476
KA_Ballari,53,59740,1761
KA_Ballari,54,29857,1303
KA_Ballari,55,54004,2218
KA_Ballari,56,78593,3287
KA_Ballari,57,30838,7348
KA_Ballari,58,28998,14742
KA_Ballari,59,28391,18303
KA_Ballari,60,19019,19039
KA_Ballari,61,19540,21339
KA_Ballari,62,21437,7631
KA_Ballari,63,22923,5213
KA_Ballari,64,42677,7515
KA_Ballari,65,42587,5374
KA_Ballari,66,31544,7810
KA_Ballari,67,128667,6839
KA_Ballari,68,38372,17905
KA_Ballari,69,33530,17916
KA_Ballari,70,39737,14913
KA_Ballari,71,41438,28292
KA_Ballari,72,35335,18398
KA_Ballari,73,68390,30092
KA_Ballari,74,41300,15261
KA_Belagavi,1,0,0
KA_Belagavi,2,0,0
KA_Belagavi,3,0,0
KA_Belagavi,4,0,0
KA_Belagavi,5,0,0
KA_Belagavi,6,0,0
KA_Belagavi,7,0,0
KA_Belagavi,8,0,0
KA_Belagavi,9,0,0
KA_Belagavi,10,0,0
KA_Belagavi,11,0,0
KA_Belagavi,12,0,0
KA_Belagavi,13,0,0
KA_Belagavi,14,0,0
KA_Belagavi,15,0,0
KA_Belagavi,16,0,0
KA_Belagavi,17,0,0
KA_Belagavi,18,0,0
KA_Belagavi,19,0,0
KA_Belagavi,20,0,0
KA_Belagavi,21,0,0
KA_Belagavi,22,0,0
KA_Belagavi,23,0,0
KA_Belagavi,24,0,0
KA_Belagavi,25,0,0
KA_Belagavi,26,0,0
KA_Belagavi,27,0,0
KA_Belagavi,28,0,0
KA_Belagavi,29,0,0
KA_Belagavi,30,0,0
KA_Belagavi,31,0,0
KA_Belagavi,32,0,0
KA_Belagavi,33,0,0
KA_Belagavi,34,0,0
KA_Belagavi,35,0,0
KA_Belagavi,36,0,0
KA_Belagavi,37,0,0
KA_Belagavi,38,0,0
KA_Belagavi,39,0,0
KA_Belagavi,40,0,0
KA_Belagavi,41,0,0
KA_Belagavi,42,0,0
KA_Belagavi,43,0,0
KA_Belagavi,44,0,0
KA_Belagavi,45,5165,0
KA_Belagavi,46,9597,0
KA_Belagavi,47,5916,0
KA_Belagavi,48,8143,0
KA_Belagavi,49,8463,10035
KA_Belagavi,50,4162,7365
KA_Belagavi,51,4026,2573
KA_Belagavi,52,11879,4295
KA_Belagavi,53,43600,4638
KA_Belagavi,54,68669,2990
KA_Belagavi,55,58866,1410
KA_Belagavi,56,112908,3758
KA_Belagavi,57,44049,4701
KA_Belagavi,58,90742,23086
KA_Belagavi,59,50465,20780
KA_Belagavi,60,16325,23320
KA_Belagavi,61,16506,24708
KA_Belagavi,62,11692,1883
KA_Belagavi,63,31202,1485
KA_Belagavi,64,34591,1622
KA_Belagavi,65,58167,3975
KA_Belagavi,66,78396,12024
KA_Belagavi,67,187876,12827
KA_Belagavi,68,107401,30707
KA_Belagavi,69,70660,30190
KA_Belagavi,70,87705,42918
KA_Belagavi,71,55171,29856
KA_Belagavi,72,91145,33575
KA_Belagavi,73,132024,66142
KA_Belagavi,74,101091,40378
KA_Bengaluru Rural,1,0,0
KA_Bengaluru Rural,2,0,0
KA_Bengaluru Rural,3,0,0
KA_Bengaluru Rural,4,0,0
KA_Bengaluru Rural,5,0,0
KA_Bengaluru Rural,6,0,0
KA_Bengaluru Rural,7,0,0
KA_Bengaluru Rural,8,0,0
KA_Bengaluru Rural,9,0,0
KA_Bengaluru Rural,10,0,0
KA_Bengaluru Rural,11,0,0
KA_Bengaluru Rural,12,0,0
KA_Bengaluru Rural,13,0,0
KA_Bengaluru Rural,14,0,0
KA_Bengaluru Rural,15,0,0
KA_Bengaluru Rural,16,0,0
KA_Bengaluru Rural,17,0,0
KA_Bengaluru Rural,18,0,0
KA_Bengaluru Rural,19,0,0
KA_Bengaluru Rural,20,0,0
KA_Bengaluru Rural,21,0,0
KA_Bengaluru Rural,22,0,0
KA_Bengaluru Rural,23,0,0
KA_Bengaluru Rural,24,0,0
KA_Bengaluru Rural,25,0,0
KA_Bengaluru Rural,26,0,0
KA_Bengaluru Rural,27,0,0
KA_Bengaluru Rural,28,0,0
KA_Bengaluru Rural,29,0,0
KA_Bengaluru Rural,30,0,0
KA_Bengaluru Rural,31,0,0
KA_Bengaluru Rural,32,0,0
KA_Bengaluru Rural,33,0,0
KA_Bengaluru Rural,34,0,0
KA_Bengaluru Rural,35,0,0
KA_Bengaluru Rural,36,0,0
KA_Bengaluru Rural,37,0,0
KA_Bengaluru Rural,38,0,0
KA_Bengaluru Rural,39,0,0
KA_Bengaluru Rural,40,0,0
KA_Bengaluru Rural,41,0,0
KA_Bengaluru Rural,42,0,0
KA_Bengaluru Rural,43,0,0
KA_Bengaluru Rural,44,0,0
KA_Bengaluru Rural,45,1817,0
KA_Bengaluru Rural,46,2163,0
KA_Bengaluru Rural,47,1078,0
KA_Bengaluru Rural,48,1138,0
KA_Bengaluru Rural,49,3976,1665
KA_Bengaluru Rural,50,1835,1679
KA_Bengaluru Rural,51,1895,279
KA_Bengaluru Rural,52,4978,1003
KA_Bengaluru Rural,53,13711,1983
KA_Bengaluru Rural,54,13535,1575
KA_Bengaluru Rural,55,14780,445
KA_Bengaluru Rural,56,18416,1053
KA_Bengaluru Rural,57,14934,3378
KA_Bengaluru Rural,58,14907,6424
KA_Bengaluru Rural,59,20726,7905
KA_Bengaluru Rural,60,13232,7218
KA_Bengaluru Rural,61,6077,8529
KA_Bengaluru Rural,62,9982,2717
KA_Bengaluru Rural,63,18283,2443
KA_Bengaluru Rural,64,29894,1462
KA_Bengaluru Rural,65,26547,1548
KA_Bengaluru Rural,66,18497,2386
KA_Bengaluru Rural,67,50309,3761
KA_Bengaluru Rural,68,27407,5060
KA_Bengaluru Rural,69,24869,7152
KA_Bengaluru Rural,70,19389,8966
KA_Bengaluru Rural,71,12317,9695
KA_Bengaluru Rural,72,13879,9136
KA_Bengaluru Rural,73,25230,13368
KA_Bengaluru Rural,74,16723,7516
KA_Bengaluru Urban,1,0,0
KA_Bengaluru Urban,2,0,0
KA_Bengaluru Urban,3,0,0
KA_Bengaluru Urban,4,0,0
KA_Bengaluru Urban,5,0,0
KA_Bengaluru Urban,6,0,0
KA_Bengaluru Urban,7,0,0
KA_Bengaluru Urban,8,0,0
KA_Bengaluru Urban,9,0,0
KA_Bengaluru Urban,10,0,0
KA_Bengaluru Urban,11,0,0
KA_Bengaluru Urban,12,0,0
KA_Bengaluru Urban,13,0,0
KA_Bengaluru Urban,14,0,0
KA_Bengaluru Urban,15,0,0
KA_Bengaluru Urban,16,0,0
KA_Bengaluru Urban,17,0,0
KA_Bengaluru Urban,18,0,0
KA_Bengaluru Urban,19,0,0
KA_Bengaluru Urban,20,0,0
KA_Bengaluru Urban,21,0,0
KA_Bengaluru Urban,22,0,0
KA_Bengaluru Urban,23,0,0
KA_Bengaluru Urban,24,0,0
KA_Bengaluru Urban,25,0,0
KA_Bengaluru Urban,26,0,0
KA_Bengaluru Urban,27,0,0
KA_Bengaluru Urban,28,0,0
KA_Bengaluru Urban,29,0,0
KA_Bengaluru Urban,30,0,0
KA_Bengaluru Urban,31,0,0
KA_Bengaluru Urban,32,0,0
KA_Bengaluru Urban,33,0,0
KA_Bengaluru Urban,34,0,0
KA_Bengaluru Urban,35,0,0
KA_Bengaluru Urban,36,0,0
KA_Bengaluru Urban,37,0,0
KA_Bengaluru Urban,38,0,0
KA_Bengaluru Urban,39,0,0
KA_Bengaluru Urban,40,0,0
KA_Bengaluru Urban,41,0,0
KA_Bengaluru Urban,42,0,0
KA_Bengaluru Urban,43,0,0
KA_Bengaluru Urban,44,0,0
KA_Bengaluru Urban,45,27882,0
KA_Bengaluru Urban,46,32077,0
KA_Bengaluru Urban,47,8322,0
KA_Bengaluru Urban,48,16985,0
KA_Bengaluru Urban,49,9864,12713
KA_Bengaluru Urban,50,4674,20747
KA_Bengaluru Urban,51,13313,4369
KA_Bengaluru Urban,52,89486,20041
KA_Bengaluru Urban,53,122472,15328
KA_Bengaluru Urban,54,102283,6781
KA_Bengaluru Urban,55,314192,13410
KA_Bengaluru Urban,56,223845,22793
KA_Bengaluru Urban,57,177475,46867
KA_Bengaluru Urban,58,161871,97348
KA_Bengaluru Urban,59,121568,113169
KA_Bengaluru Urban,60,76050,84589
KA_Bengaluru Urban,61,61694,83809
KA_Bengaluru Urban,62,166206,13603
KA_Bengaluru Urban,63,479261,22969
KA_Bengaluru Urban,64,608796,34062
KA_Bengaluru Urban,65,548524,30942
KA_Bengaluru Urban,66,395165,46122
KA_Bengaluru Urban,67,564315,86276
KA_Bengaluru Urban,68,379025,164810
KA_Bengaluru Urban,69,325975,195843
KA_Bengaluru Urban,70,277214,158052
KA_Bengaluru Urban,71,228590,138033
KA_Bengaluru Urban,72,218851,131442
KA_Bengaluru Urban,73,297856,143321
KA_Bengaluru Urban,74,215850,124263
KA_Bengaluru Urban,1,0,0
KA_Bengaluru Urban,2,0,0
KA_Bengaluru Urban,3,0,0
KA_Bengaluru Urban,4,0,0
KA_Bengaluru Urban,5,0,0
KA_Bengaluru Urban,6,0,0
KA_Bengaluru Urban,7,0,0
KA_Bengaluru Urban,8,0,0
KA_Bengaluru Urban,9,0,0
KA_Bengaluru Urban,10,0,0
KA_Bengaluru Urban,11,0,0
KA_Bengaluru Urban,12,0,0
KA_Bengaluru Urban,13,0,0
KA_Bengaluru Urban,14,0,0
KA_Bengaluru Urban,15,0,0
KA_Bengaluru Urban,16,0,0
KA_Bengaluru Urban,17,0,0
KA_Bengaluru Urban,18,0,0
KA_Bengaluru Urban,19,0,0
KA_Bengaluru Urban,20,0,0
KA_Bengaluru Urban,21,0,0
KA_Bengaluru Urban,22,0,0
KA_Bengaluru Urban,23,0,0
KA_Bengaluru Urban,24,0,0
KA_Bengaluru Urban,25,0,0
KA_Bengaluru Urban,26,0,0
KA_Bengaluru Urban,27,0,0
KA_Bengaluru Urban,28,0,0
KA_Bengaluru Urban,29,0,0
KA_Bengaluru Urban,30,0,0
KA_Bengaluru Urban,31,0,0
KA_Bengaluru Urban,32,0,0
KA_Bengaluru Urban,33,0,0
KA_Bengaluru Urban,34,0,0
KA_Bengaluru Urban,35,0,0
KA_Bengaluru Urban,36,0,0
KA_Bengaluru Urban,37,0,0
KA_Bengaluru Urban,38,0,0
KA_Bengaluru Urban,39,0,0
KA_Bengaluru Urban,40,0,0
KA_Bengaluru Urban,41,0,0
KA_Bengaluru Urban,42,0,0
KA_Bengaluru Urban,43,0,0
KA_Bengaluru Urban,44,0,0
KA_Bengaluru Urban,45,27882,0
KA_Bengaluru Urban,46,32077,0
KA_Bengaluru Urban,47,8322,0
KA_Bengaluru Urban,48,16985,0
KA_Bengaluru Urban,49,9864,12713
KA_Bengaluru Urban,50,4674,20747
KA_Bengaluru Urban,51,13313,4369
KA_Bengaluru Urban,52,89486,20041
KA_Bengaluru Urban,53,122472,15328
KA_Bengaluru Urban,54,102283,6781
KA_Bengaluru Urban,55,314192,13410
KA_Bengaluru Urban,56,223845,22793
KA_Bengaluru Urban,57,177475,46867
KA_Bengaluru Urban,58,161871,97348
KA_Bengaluru Urban,59,121568,113169
KA_Bengaluru Urban,60,76050,84589
KA_Bengaluru Urban,61,61694,83809
KA_Bengaluru Urban,62,166206,13603
KA_Bengaluru Urban,63,479261,22969
KA_Bengaluru Urban,64,608796,34062
KA_Bengaluru Urban,65,548524,30942
KA_Bengaluru Urban,66,395165,46122
KA_Bengaluru Urban,67,564315,86276
KA_Bengaluru Urban,68,379025,164810
KA_Bengaluru Urban,69,325975,195843
KA_Bengaluru Urban,70,277214,158052
KA_Bengaluru Urban,71,228590,138033
KA_Bengaluru Urban,72,218851,131442
KA_Bengaluru Urban,73,297856,143321
KA_Bengaluru Urban,74,215850,124263
KA_Bidar,1,0,0
KA_Bidar,2,0,0
KA_Bidar,3,0,0
KA_Bidar,4,0,0
KA_Bidar,5,0,0
KA_Bidar,6,0,0
KA_Bidar,7,0,0
KA_Bidar,8,0,0
KA_Bidar,9,0,0
KA_Bidar,10,0,0
KA_Bidar,11,0,0
KA_Bidar,12,0,0
KA_Bidar,13,0,0
KA_Bidar,14,0,0
KA_Bidar,15,0,0
KA_Bidar,16,0,0
KA_Bidar,17,0,0
KA_Bidar,18,0,0
KA_Bidar,19,0,0
KA_Bidar,20,0,0
KA_Bidar,21,0,0
KA_Bidar,22,0,0
KA_Bidar,23,0,0
KA_Bidar,24,0,0
KA_Bidar,25,0,0
KA_Bidar,26,0,0
KA_Bidar,27,0,0
KA_Bidar,28,0,0
KA_Bidar,29,0,0
KA_Bidar,30,0,0
KA_Bidar,31,0,0
KA_Bidar,32,0,0
KA_Bidar,33,0,0
KA_Bidar,34,0,0
KA_Bidar,35,0,0
KA_Bidar,36,0,0
KA_Bidar,37,0,0
KA_Bidar,38,0,0
KA_Bidar,39,0,0
KA_Bidar,40,0,0
KA_Bidar,41,0,0
KA_Bidar,42,0,0
KA_Bidar,43,0,0
KA_Bidar,44,0,0
KA_Bidar,45,1037,0
KA_Bidar,46,2948,0
KA_Bidar,47,866,0
KA_Bidar,48,2271,0
KA_Bidar,49,1344,1540
KA_Bidar,50,1090,2018
KA_Bidar,51,1883,213
KA_Bidar,52,5422,1401
KA_Bidar,53,33413,1313
KA_Bidar,54,16802,590
KA_Bidar,55,25959,893
KA_Bidar,56,31274,1490
KA_Bidar,57,13783,3756
KA_Bidar,58,16941,13469
KA_Bidar,59,18484,12094
KA_Bidar,60,19253,15671
KA_Bidar,61,12788,12563
KA_Bidar,62,12308,2887
KA_Bidar,63,20825,2499
KA_Bidar,64,46243,1759
KA_Bidar,65,29772,3113
KA_Bidar,66,19962,2818
KA_Bidar,67,58854,4488
KA_Bidar,68,40694,6011
KA_Bidar,69,24374,7286
KA_Bidar,70,28193,7450
KA_Bidar,71,25185,10711
KA_Bidar,72,23906,12585
KA_Bidar,73,34630,9854
KA_Bidar,74,36897,12815
KA_Chamarajanagara,1,0,0
KA_Chamarajanagara,2,0,0
KA_Chamarajanagara,3,0,0
KA_Chamarajanagara,4,0,0
KA_Chamarajanagara,5,0,0
KA_Chamarajanagara,6,0,0
KA_Chamarajanagara,7,0,0
KA_Chamarajanagara,8,0,0
KA_Chamarajanagara,9,0,0
KA_Chamarajanagara,10,0,0
KA_Chamarajanagara,11,0,0
KA_Chamarajanagara,12,0,0
KA_Chamarajanagara,13,0,0
KA_Chamarajanagara,14,0,0
KA_Chamarajanagara,15,0,0
KA_Chamarajanagara,16,0,0
KA_Chamarajanagara,17,0,0
KA_Chamarajanagara,18,0,0
KA_Chamarajanagara,19,0,0
KA_Chamarajanagara,20,0,0
KA_Chamarajanagara,21,0,0
KA_Chamarajanagara,22,0,0
KA_Chamarajanagara,23,0,0
KA_Chamarajanagara,24,0,0
KA_Chamarajanagara,25,0,0
KA_Chamarajanagara,26,0,0
KA_Chamarajanagara,27,0,0
KA_Chamarajanagara,28,0,0
KA_Chamarajanagara,29,0,0
KA_Chamarajanagara,30,0,0
KA_Chamarajanagara,31,0,0
KA_Chamarajanagara,32,0,0
KA_Chamarajanagara,33,0,0
KA_Chamarajanagara,34,0,0
KA_Chamarajanagara,35,0,0
KA_Chamarajanagara,36,0,0
KA_Chamarajanagara,37,0,0
KA_Chamarajanagara,38,0,0
KA_Chamarajanagara,39,0,0
KA_Chamarajanagara,40,0,0
KA_Chamarajanagara,41,0,0
KA_Chamarajanagara,42,0,0
KA_Chamarajanagara,43,0,0
KA_Chamarajanagara,44,0,0
KA_Chamarajanagara,45,555,0
KA_Chamarajanagara,46,1527,0
KA_Chamarajanagara,47,1428,0
KA_Chamarajanagara,48,891,0
KA_Chamarajanagara,49,1113,1133
KA_Chamarajanagara,50,1236,1152
KA_Chamarajanagara,51,714,145
KA_Chamarajanagara,52,1683,788
KA_Chamarajanagara,53,19875,914
KA_Chamarajanagara,54,29858,516
KA_Chamarajanagara,55,15749,408
KA_Chamarajanagara,56,20136,824
KA_Chamarajanagara,57,18297,1814
KA_Chamarajanagara,58,15425,4469
KA_Chamarajanagara,59,11546,5726
KA_Chamarajanagara,60,5676,5550
KA_Chamarajanagara,61,4168,5149
KA_Chamarajanagara,62,3559,2614
KA_Chamarajanagara,63,10439,1989
KA_Chamarajanagara,64,18910,2559
KA_Chamarajanagara,65,20907,2628
KA_Chamarajanagara,66,15416,4098
KA_Chamarajanagara,67,46677,5799
KA_Chamarajanagara,68,11798,2688
KA_Chamarajanagara,69,14182,7899
KA_Chamarajanagara,70,10589,6820
KA_Chamarajanagara,71,7854,11334
KA_Chamarajanagara,72,12472,12489
KA_Chamarajanagara,73,42941,13189
KA_Chamarajanagara,74,35325,6889
KA_Chikkaballapura,1,0,0
KA_Chikkaballapura,2,0,0
KA_Chikkaballapura,3,0,0
KA_Chikkaballapura,4,0,0
KA_Chikkaballapura,5,0,0
KA_Chikkaballapura,6,0,0
KA_Chikkaballapura,7,0,0
KA_Chikkaballapura,8,0,0
KA_Chikkaballapura,9,0,0
KA_Chikkaballapura,10,0,0
KA_Chikkaballapura,11,0,0
KA_Chikkaballapura,12,0,0
KA_Chikkaballapura,13,0,0
KA_Chikkaballapura,14,0,0
KA_Chikkaballapura,15,0,0
KA_Chikkaballapura,16,0,0
KA_Chikkaballapura,17,0,0
KA_Chikkaballapura,18,0,0
KA_Chikkaballapura,19,0,0
KA_Chikkaballapura,20,0,0
KA_Chikkaballapura,21,0,0
KA_Chikkaballapura,22,0,0
KA_Chikkaballapura,23,0,0
KA_Chikkaballapura,24,0,0
KA_Chikkaballapura,25,0,0
KA_Chikkaballapura,26,0,0
KA_Chikkaballapura,27,0,0
KA_Chikkaballapura,28,0,0
KA_Chikkaballapura,29,0,0
KA_Chikkaballapura,30,0,0
KA_Chikkaballapura,31,0,0
KA_Chikkaballapura,32,0,0
KA_Chikkaballapura,33,0,0
KA_Chikkaballapura,34,0,0
KA_Chikkaballapura,35,0,0
KA_Chikkaballapura,36,0,0
KA_Chikkaballapura,37,0,0
KA_Chikkaballapura,38,0,0
KA_Chikkaballapura,39,0,0
KA_Chikkaballapura,40,0,0
KA_Chikkaballapura,41,0,0
KA_Chikkaballapura,42,0,0
KA_Chikkaballapura,43,0,0
KA_Chikkaballapura,44,0,0
